Name_ENG;Name_AR;CR;Category;Website;Instagram;Twitter;Email;Phone Number;Activity;Rating;Num_Ratings
tharid aljood;ثريد الجود لخدمات الإعاشة ;1010687769;أخرى;https://www.aljood.sa;https://instagram.com/tharid_aljood;https://twitter.com/tharid_aljood;tharid@aljood.sa;541011165;Active;0;0
siwakaljazeera;سواك الجزيرة;;أخرى;https://siwakaljazeera.com/;;;siwakaljazeera@gmail.com;591072999;Active;0;0
gmdwwtr;غمد ووتر;;أخرى;https://salla.sa/gmdwwtr/oEPNXV;;;000m7811@gmail.com;578130595;Active;0;0
RAWIA  vision ;رؤيا1;;مطبخ و مخبوزات;https://www.maroof.sa;;;mmnal12@icloud.com;557729511;Active;0;0
Star story;ستار ستوري;;أخرى;https://zid.store/starstory;https://instagram.com/star.storystore;;justvdisney@gmail.com;533954367;Active;0;0
MOIT;المحيط لتقنيه المعلومات;;حلول إلكترونية;http://oceanforit.com;;;MOIT_2030@outlook.com;545255210;Active;0;0
matjar qimat altayib;متجر قمة الطيب;;أخرى;https://salla.sa/kamataloud;;;Okmmm8776@gmail.com;562224403;Active;0;0
Chosen;إختياره;;حلول إلكترونية;https://maroof.sa/197573;;;chosenstore@outlook.sa;560562818;Active;0;0
Mr Thamer plas;متجر مستر ثامر بلس ;;أخرى;https://4t-alkhulife.com/;;;Uu1456@hotmail.com;533221412;Active;10;4
TO RAISE;متجر أرتقي ;4622100620;أخرى;https://wareedshop.com/;;;ara053063@gmail.com;548507515;Active;0;0
Bunny Store ;متجر بوني;;تسويق إلكتروني;https://t.me/BunnStore;;;ss77uu77hh77@gmail.com;506451579;Not Active;0;0
Malath beauty;ملاذ بيوتي ;;مستلزمات المرأة;https://malathbaeuty.com/;;;Atooosh77@hotmail.com;502352017;Active;0;0
ALDEEM Care Shop;متجر الديم لمنتجات االطبيعيه للبشره والشعر;;مستلزمات المرأة;https://salla.sa/oil__u.2021;https://instagram.com/oil__u;;umdeemm@gmail.com;552801113;Active;10;14
Alsamer telecom;السامر للإتصالات ;;إلكترونيات واكسسورات;https://badrdroid.com/;;;Adwyrg@gmail.com;550554549;Active;0;0
evan perf;عطور إيفان;;أخرى;https://salla.sa/evan.perf;;;evan.perf@gmail.com;503661655;Active;0;0
Zu service;خدمات زد يو;;حلول إلكترونية;https://zu4service.com/;https://instagram.com/zuu_service;;osamax2012@gmail.com;500890656;Active;0;0
ZOI shop;متجر زويي;1010699194;أخرى;https://salla.sa/zoh?expires=1617732648&identifier=2096314563&utm_source=dashboard&signature=7888cede18646fdef65da9c29f2270c6116c790fbf88bb36c53caaa102b1ca07;;;ibrahemalsuleiman@gmail.com;583448949;Active;0;0
Lightning Cube;المكعب المضي;;تخطيط مناسبات وحفلات;https://lightning-cube.com;;;lightning.cube1@gmail.com;583499860;Active;0;0
hopes handmade designe;هوبس لتصميم الأعمال اليدوية;;الحرف والصناعات اليدوية;https://www.salla.sa/hopes.1;;;rafeef.jalaxy@gmail.com;555949858;Active;10;1
;مون الرحاب;4601102854;إلكترونيات واكسسورات;https://salla.sa/moonalrhab;;;abdullahmosfer08@gmail.com;555784811;Active;0;0
Date shapes;مؤسسة أشكال التمور;1123102423;أخرى;https://salla.sa/ashkal.altamor;;;Rsat54@gmail.com;502376172;Active;0;0
12PM;12 مساء;;إلكترونيات واكسسورات;https://salla.sa/a12pm;https://instagram.com/12pm_sa;https://twitter.com/12PM_sa;12pminfo0@gmail.com;568269667;Active;0;0
gamrhshal;غمرة شال;;مستلزمات المرأة;https://gamrhshal.com;;;gmrhshal@gmail.com;570532486;Active;0;0
;طيبة الباسقات;;أخرى;https://salla.sa/tabasiqat;;;medtec4job@hotmail.com;531170607;Active;0;0
Bartoolz;بارتولز;;أخرى;https://bartoolz-shop.com/;;;blkhwiee@gmail.com;502031494;Active;0;0
the seventh home;البيت السابع;4032247291;أثاث وديكور;https://t.co/MBt5Xw2kfL?amp=1;;;roro-y1@hotmail.com;546970345;Active;0;0
Melfa  abaya;ملفع وعباية;;مستلزمات المرأة;https://salla.sa/melfaabaya?expires=1617729442&identifier=785603375&utm_source=dashboard&signature=55e35f1045a6dc249c28514eb5820df175a70e2883b47f7c5f584d6273e0dea9;;;faisalfyadh@gmail.com;552227180;Active;0;0
Qcmber;كيوكمبر;;مطبخ و مخبوزات;https://qcmber.com/;https://instagram.com/qcmber_sa;;qcmber.sa@gmail.com;503176422;Active;9;1
Alssaif Dates;متجر السيف للتمور;1010287008;أخرى;https://alssaifdates.com/;https://instagram.com/alssaifdates;https://twitter.com/alsaifdates;alssaifdates@gmail.com;506661602;Active;0;0
jeedraan store;متجر جدران;;تصوير;https://jeedraan.com/;;;jdraan.com@gmail.com;503251911;Active;0;0
 My honeys store ;متجر عسلي للعسل الطبيعي ;4030350860;مطبخ و مخبوزات;https://salla.sa/honey_my;;;honeymy009@gmail.com;558120930;Active;0;0
Deep horizons for information technology;افاق عميقة  لتقنية المعلومات;4030406595;حلول إلكترونية;https://www.souqnorth.com/;;;ahmedbb4231@gmail.com;538637803;Active;0;0
1Timestore;تايم ستور1;;أخرى;https://salla.sa/time_store1/;;;Ffwaz6632@gmail.com;583974765;Active;0;0
GHAID SPICES;بهارات غيد;;مطبخ و مخبوزات;https://www.maroof.sa;;;1Abood09000@gmail.com;502337941;Active;0;0
Nasj alstaa;نسج العطاء;1010639662;تسويق إلكتروني;https://nasj.sa/;;;Julikhalid4@gmail.com;545904147;Active;0;0
albiya solar;البيئة الشمسية;1010707882;حلول إلكترونية;https://solarcellsestebleshment.com;;;maltwairqi@gmail.com;555442931;Active;0;0
Bbji accounts announcements;اعلانات حسابات ببجي;;أخرى;https://t.me/sh56ii;;;shooruq3@gmail.com;501619086;Active;0;0
MUHMD STORE;ستور محمد ;;تسويق إلكتروني;https://t.me/MUHMDstore;;;iooee@hotmail.com;500235434;Active;2;1
mapsoot;مبسوط;4030370320;تسويق إلكتروني;https://www.mapsoot.com/;;;mapsootapp@gmail.com;556611771;Active;0;0
swarcm store;سواركم;1010691026;أخرى;https://www.swarcm.com;;;swarcm.store@gmail.com;502220375;Active;0;0
reem store1;ريم ستور1;4030413152;تسويق إلكتروني;https://reemstar.com/?expires=1617720118&identifier=2070979052&utm_source=dashboard&signature=bcc34cf22f33f62158e4ee79a5d16c9bdf0698553c8c76bd56fe6dfa6b53f5a1;https://instagram.com/reem.star2021;https://twitter.com/ReemStar18;reemstar2021@gmail.com;556352857;Active;0;0
Fresco Meat;فريسكو للحوم;1010994966;أخرى;https://fresco-meat.com/;;;info@fresco-meat.com;555331525;Active;0;0
Pink basket;السلة الوردية ;;تسويق إلكتروني;https://pinkbasket.co/;https://instagram.com/pink.basket7;;Ruoof.shogair@hotmail.com;548553580;Active;0;0
H BOUTIQUE NET; اتش بوتيك ;4031083702;مستلزمات المرأة;https://hboutique.net;;;info@hboutique.net;504637113;Active;0;0
;وصل المحدودة;2050141521;أخرى;https://wasal.store;;;wasal.com.sa@gmail.com;535568585;Active;0;0
A store that sells coffee tools;متجر لبيع أدوات القهوة ;;تسويق إلكتروني;https://quattro-tools.com;;;Eng.rayan123@hotmail.com;580502382;Active;0;0
Giftarea;جفتاريا;;أخرى;https://salla.sa/giftarea1;https://instagram.com/giftarea1;;Haneenalshwish@gmail.com;536870005;Active;0;0
Artistry by sazar;آرتستري;1010482653;أخرى;https://www.sazardesign.com;https://instagram.com/artistry_sazar;;info@sazardesign.com;556989781;Active;0;0
eayan satur balas;عين ستور بلس ;;إلكترونيات واكسسورات;https://salla.sa/store_eye;;;ansa003377@gmail.com;504288698;Active;0;0
yamiku store ;ياميكو ستور;;إلكترونيات واكسسورات;https://salla.sa/yamiku?expires=1617713818&identifier=624953491&utm_source=dashboard&signature=25a55e6e80bc2eba8b6916736c9f6bba2410dec7dd65d215eba246822d0aaa69;https://instagram.com/yamikustore;;amalgon98@gmail.com;568166296;Active;0;0
Durian shop;متجر دوريان;;أخرى;https://salla.sa/durianshop;https://instagram.com/durianshop;https://twitter.com/durianshop;Pease922@hotmail.com;565629629;Active;0;0
lamshdigital; لمسة رقمية;;تسويق إلكتروني;https://www.lamshdigital.com;https://instagram.com/lamshdigital;https://twitter.com/vMUVc3o75D14I0w;sales@lamshdigital.com;541373422;Active;0;0
;الجادلية;1010567193;أخرى;https://zid.store/aljadleh;;;mas.mq@hotmail.com;566062866;Active;0;0
Graphic6639;تصميم انفوجرافيك 6639;;أخرى;https://sites.google.com/view/graphicdesigner6639;https://instagram.com/graphic6639;;Sos342@yahoo.com;564256328;Active;0;0
tehama;متجر تهامة;4030464871;تسويق إلكتروني;https://www.tehamasa.com;;;ba7rj@hotmail.com;544176040;Active;0;0
Mad Storee;ماد ستورر;;تسويق إلكتروني;https://mad-storee.com/;https://instagram.com/mad_st0re;;mohm72777@gmail.com;597709547;Active;0;0
;مؤسسة عبدالله جابر اليامي التجاريه;1010642445;أخرى;https://wasalnalk.com/;;;aalyami1960@gmail.com;503266041;Active;0;0
Ultra store;الترا ستور;;أخرى;https://salla.sa/ultra_store?expires=1617695151&identifier=2092835663&utm_source=dashboard&signature=eec09cf2190f1520b9b8a0085f1eb58a1193e0a3734603131dccd640efd76860;;;s.u.saleeh-2017@hotmail.com;552305774;Active;10;1
TulipStore;متجر التوليب ليزر ملاي ;;مستلزمات المرأة;https://salla.sa/tulipstore_sa;https://instagram.com/tulipstore_sa;;tulipstoresa0@gmail.com;508918151;Active;0;0
alraheeq almktoom ;مؤسسة الرحيق المختوم ;1010623197;أخرى;https://raheeqm.com/;https://instagram.com/rahreeq.m;https://twitter.com/rahreeq;rahreeq.m@gmail.com;538556651;Active;0;0
esteponashop;متجر استيبونا ;;تسويق إلكتروني;https://esteponashop.com/;;https://twitter.com/esteponashop;esteponashop@gmail.con;562808869;Active;0;0
nasamat najid;مؤسسة نسمات نجد;;أخرى;https://nasamat-najid.com/;;;al.katery.1@gmail.com;580353370;Active;0;0
Al Rivan;الريفان;1010555638;مستلزمات المرأة;https://alrivan.com;;;info.alrivan@gmail.com;500861312;Active;10;1
BRRMILL OUD STORE;متجر برميل للعود;1010237119;تسويق إلكتروني;https://brrmil.com/;;;brrmiloud@gmail.com;557767873;Active;0;0
Points tech;نقاط تيك;1010683793;إلكترونيات واكسسورات;https://pointstech1.com;https://instagram.com/points.tech;https://twitter.com/PointsTech2;points.tech1@gmail.com;566987472;Active;0;0
;مكتب عادل للاستشارات الادارية;5855069577;أخرى;https://www.adelcons.sa;;;adelthegfan@gmail.com;547522225;Active;0;0
Badayi Trading Establishment;مؤسسة بضائع التجارية;4031248335;أخرى;https://www.freestation.online;https://instagram.com/freestationmark;;freestationmarket@gmail.com;565067172;Active;0;0
Ushaiqerdates ;تمور أشيقر;;أخرى;https://ushaiqerdates.com;;;abdullahka751@gmail.com;503056016;Active;0;0
Eye Store Plus;عين  ستور  بلس ;;إلكترونيات واكسسورات;https://salla.sa/store_eye;;;ansa003377@gmail.com;504288698;Not Active;0;0
Baseetplus;بسيط بلس;;أخرى;https://salla.sa/basset_plus;https://instagram.com/baseet_plus;;baseetcc@gmail.con;502042505;Active;0;0
The Fashion Club;نادي الأزياء;1010623047;خدمات أكاديمية;https://thefashionclub.sa/;;;furandpearl@gmail.com;554206669;Active;0;0
Afstore92;متجر اي اف;;مستلزمات المرأة;http://www.afstore.store/;;;Af.store92@gmail.com;567105922;Active;0;0
;تحفة ونبات ;;أثاث وديكور;https://s.salla.sa/;;;masplant.med@outlook.sa;598448114;Active;0;0
Oslo;اوسلو;2057473921;أخرى;https://osloperfumes.com/;https://instagram.com/oslo__perfumes;;osloperfumes@gmail.com;508775036;Active;0;0
 Kayan Beauty Limited;كيان بيوتي ليمتيد;;مستلزمات المرأة;https://kayanbeauty.com/;https://instagram.com/kayanbeautysa;https://twitter.com/Kayanbeautysa;info@kayanbeauty.com;590565229;Active;0;0
;التسويق والترويج والدعايه والاعلان;;تسويق إلكتروني;http://WhatsApp.com/0569888056;;;abwan50248@gmail.com;569888056;Active;0;0
Ghaseel;شركة غسيل للتسويق الالكتروني;1010694262;تسويق إلكتروني;http://ghaseel.com;;;almusalam@ghaseel.com;594417282;Active;0;0
frozen star;فروزين ستار  لسجادات الصلاة;;الحرف والصناعات اليدوية;https://salla.sa/frozenstar;;;alhattaba85@gmail.com;564509510;Active;0;0
flowermakeupsa;متجر زهرة المكياج ;5907524199;مستلزمات المرأة;http://zid.store/flowermakeupsa/;;;makeupflower86@gmail.com;562272221;Active;0;0
the gem is the gem;مؤسسة السلة الاستوائية;5906334066;تسويق إلكتروني;https://alsalla-alestwaia.com/;;;asma056866@hotmail.com;544185660;Active;0;0
Jlod;جلود;;الحرف والصناعات اليدوية;https://salla.sa/7arzone;https://instagram.com/7arzone;;Owaismansour@gmail.com;550703090;Active;0;0
Selling coffee and accessories;بيع القهوه ومستلزماتها;2051234897;تسويق إلكتروني;https://47cups.net/;https://instagram.com/47cups;;xabodz1@gmail.om;568439637;Not Active;0;0
aloqtah;اللقطة;;أخرى;https://loqtah.net/;https://instagram.com/loqtahstore;;loqtah0@gmail.com;502022498;Active;0;0
Macup;ماكوب;;تسويق إلكتروني;https://foffli6681.expandcart.com/#;https://instagram.com/m_k00p;https://twitter.com/mk07p;Ma07cup@gmail.com;577165082;Active;0;0
LeadersChairs;كراسي ليدرز;1010442734;أثاث وديكور;https://www.leaderschairs.com;;;info@leaderschairs.com;530084074;Active;2;2
Saudi contractor ;المحمود للمقاولات العامة ;2050143170;العقارات;https://maroof.sa/197370;;;Saher12345000@gmail.com;507978807;Active;0;0
Brag store ;براق ستور;;أخرى;https://salla.sa/bragstore;;;Bragstore2021@gmail.com;548118424;Active;0;0
;مؤسسة سقاية لحفر الآبار;1010665011;أخرى;https://seqaih.com/;https://instagram.com/seqaih1;;seqaih1@gmail.com;504733393;Active;10;3
your beauty sa;جمالك اس اي ;;تسويق إلكتروني;http://yourbeautysa.manafeth.sa/;;;info@yourbeautysa.com;599908581;Active;0;0
;متجر حياة الرجل;;أخرى;https://menlivestyle.com/;;;Altwm8950@gmail.com;504847580;Active;0;0
raghad gift;هدية رغد ;;الحرف والصناعات اليدوية;http://raghad.gift;;;raghad.gift1@gmail.com;508483835;Active;0;0
FM 1 store ;متجر اف ام 1 ;;تسويق إلكتروني;https://t.me/joinchat/snS6k5Ut_2M1MWQ0;;;swylmalshmry81@gmail.com;508048648;Not Active;0;0
establishment mariam alotibi;مؤسسة مريم هذال العتيبي للتجارة ;1115102723;مستلزمات المرأة;https://salla.sa/mariam1004?expires=1617188590&identifier=1373311671&utm_source=dashboard&signature=47345a7e7cbd90b634922c18df1eb75c1fe8b97d84e5fa9240d60a28caa4aec4;;;mruomx1004@gmail.com;550729558;Active;0;0
Noonshop;نون متجر ;4031251988;تسويق إلكتروني;https://salla.sa/noon-shop.com;https://instagram.com/waterflosserteeth1;;waterflosserteethh@gmail.com;545290246;Active;0;0
EL skin care ;إ ل العنايه بالبشره ;;أخرى;https://maroof.sa/197341;https://instagram.com/el.skincaare?igshid=a5evsxmwjs9t;;abraralsharif25@gmail.com;561123532;Active;0;0
Bali Body;بالي بودي;;أخرى;https://balibody-sa.com/;https://instagram.com/balibody.sa;;sa.balibody@gmail.com;532003804;Active;0;0
komana;كمانة;;أخرى;https://salla.sa/komana.sa;;;omer1r1@hotmail.com;559761555;Active;0;0
Sell out;سيل آوت;;تسويق إلكتروني;https://t.me/sellout99;;;selloutpubg@gmail.com;546517168;Active;0;0
M7 PUBG;ام سفن ببجي;;أخرى;https://t.me/M7_PUBG_M7;;;m7pubg7@gmail.com;530598336;Active;0;0
KUN;كون للتصميم;;تصميم وطباعة;https://kunksa.com/;https://instagram.com/kun.ksa;;kuncomany@gmail.com;538707123;Active;0;0
Winter bear for you;وينتر بير لطباعة;;تصميم وطباعة;https://salla.sa/winter.bearbear;;https://twitter.com/winter_bear1;saraotb223@gmail.com;564418995;Active;0;0
MUHANNADSTORE;متجر مهند;;تصميم وطباعة;https://mdmujali.com;;;muhannadmujali@mdmujali.com;544631857;Active;0;0
7pc shop;حبس شوب;;أخرى;https://7pcshop.com/;https://instagram.com/7pc;;7pcshoop@gmail.com;571771222;Active;6;2
zomrada planet;كوكب زمردة;;أخرى;https://zid.store/kawakabzomorda;;;kawkabzamarida@gmail.com;581915107;Active;0;0
matjar almutahid For contacts;متجر المتحد للاتصالات;1010620736;إلكترونيات واكسسورات;https://salla.sa/mutahid21;https://instagram.com/mutahid21;;almuahid21@gmail.cim;553042016;Active;0;0
